model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_02,adam,categorical_crossentropy,50,32,0.001,1,1.0688422918319702,0.6885964870452881
model_02,adam,categorical_crossentropy,50,32,0.001,2,1.0188482999801636,0.6666666865348816
model_02,adam,categorical_crossentropy,50,32,0.0001,0,2.5585803985595703,0.5701754093170166
model_02,adam,categorical_crossentropy,50,32,0.0001,1,2.175663709640503,0.5789473652839661
model_02,adam,categorical_crossentropy,50,32,0.0001,2,5.590714454650879,0.5394737124443054
model_02,adam,categorical_crossentropy,50,32,1e-05,0,32.92289733886719,0.39912280440330505
model_02,adam,categorical_crossentropy,50,32,1e-05,1,13.483635902404785,0.39912280440330505
model_02,adam,categorical_crossentropy,50,32,1e-05,2,10.166372299194336,0.5219298005104065
model_02,adam,categorical_crossentropy,50,128,0.001,0,1.1835767030715942,0.6052631735801697
model_02,adam,categorical_crossentropy,50,128,0.001,1,1.6927276849746704,0.5043859481811523
model_02,adam,categorical_crossentropy,50,128,0.001,2,1.2109497785568237,0.6535087823867798
model_02,adam,categorical_crossentropy,50,128,0.0001,0,13.41259765625,0.5394737124443054
model_02,adam,categorical_crossentropy,50,128,0.0001,1,5.251100063323975,0.5570175647735596
model_02,adam,categorical_crossentropy,50,128,0.0001,2,10.345932960510254,0.6271929740905762
model_02,adam,categorical_crossentropy,50,128,1e-05,0,75.04196166992188,0.2149122804403305
model_02,adam,categorical_crossentropy,50,128,1e-05,1,143.88340759277344,0.07456140220165253
model_02,adam,categorical_crossentropy,50,128,1e-05,2,15.896342277526855,0.2631579041481018
model_02,adam,binary_crossentropy,10,32,0.001,0,0.6127820014953613,0.6052631735801697
model_02,adam,binary_crossentropy,10,32,0.001,1,0.37227433919906616,0.7017543911933899
model_02,adam,binary_crossentropy,10,32,0.001,2,0.6428136229515076,0.6271929740905762
model_02,adam,binary_crossentropy,10,32,0.0001,0,1.4715991020202637,0.7017543911933899
model_02,adam,binary_crossentropy,10,32,0.0001,1,2.208949327468872,0.5350877046585083
model_02,adam,binary_crossentropy,10,32,0.0001,2,4.102406978607178,0.640350878238678
model_02,adam,binary_crossentropy,10,32,1e-05,0,54.871788024902344,0.1315789520740509
model_02,adam,binary_crossentropy,10,32,1e-05,1,5.598512649536133,0.25438597798347473
model_02,adam,binary_crossentropy,10,32,1e-05,2,26.385644912719727,0.2017543911933899
model_02,adam,binary_crossentropy,10,128,0.001,0,0.5137879848480225,0.6052631735801697
model_02,adam,binary_crossentropy,10,128,0.001,1,0.5446456074714661,0.5789473652839661
model_02,adam,binary_crossentropy,10,128,0.001,2,0.8991919159889221,0.6973684430122375
model_02,adam,binary_crossentropy,10,128,0.0001,0,9.904248237609863,0.2631579041481018
model_02,adam,binary_crossentropy,10,128,0.0001,1,5.177642822265625,0.6271929740905762
model_02,adam,binary_crossentropy,10,128,0.0001,2,11.609627723693848,0.7280701994895935
model_02,adam,binary_crossentropy,10,128,1e-05,0,20.691356658935547,0.04385964944958687
model_02,adam,binary_crossentropy,10,128,1e-05,1,12.378334045410156,0.12280701845884323
model_02,adam,binary_crossentropy,10,128,1e-05,2,39.680259704589844,0.05701754242181778
model_02,adam,binary_crossentropy,30,32,0.001,0,0.3149207532405853,0.6754385828971863
model_02,adam,binary_crossentropy,30,32,0.001,1,0.33963149785995483,0.6885964870452881
model_02,adam,binary_crossentropy,30,32,0.001,2,0.3643103539943695,0.6885964870452881
model_02,adam,binary_crossentropy,30,32,0.0001,0,0.7566295266151428,0.640350878238678
model_02,adam,binary_crossentropy,30,32,0.0001,1,1.477102279663086,0.5
model_02,adam,binary_crossentropy,30,32,0.0001,2,1.4776331186294556,0.609649121761322
model_02,adam,binary_crossentropy,30,32,1e-05,0,14.70208740234375,0.29385966062545776
model_02,adam,binary_crossentropy,30,32,1e-05,1,24.69207191467285,0.5526315569877625
model_02,adam,binary_crossentropy,30,32,1e-05,2,2.7440176010131836,0.24561403691768646
model_02,adam,binary_crossentropy,30,128,0.001,0,0.3227817416191101,0.6491228342056274
model_02,adam,binary_crossentropy,30,128,0.001,1,0.3891994059085846,0.7675438523292542
model_02,adam,binary_crossentropy,30,128,0.001,2,0.5555056929588318,0.6359649300575256
model_02,adam,binary_crossentropy,30,128,0.0001,0,1.2674614191055298,0.6535087823867798
model_02,adam,binary_crossentropy,30,128,0.0001,1,4.414697647094727,0.5921052694320679
model_02,adam,binary_crossentropy,30,128,0.0001,2,2.045330047607422,0.5131579041481018
model_02,adam,binary_crossentropy,30,128,1e-05,0,45.38283920288086,0.04385964944958687
model_02,adam,binary_crossentropy,30,128,1e-05,1,7.316875457763672,0.5438596606254578
model_02,adam,binary_crossentropy,30,128,1e-05,2,28.489147186279297,0.19298245012760162
model_02,adam,binary_crossentropy,50,32,0.001,0,0.34163957834243774,0.6271929740905762
